           49.8        11.9692       -28.0315       -16.0623       0.748074              0        1.24718
             50        13.0597       -29.1221       -16.0623       0.816233              0       0.998874
           50.2        11.9653       -28.0276       -16.0623       0.747831              0       0.975532
           50.4        12.5817       -28.6442       -16.0625       0.786354              0        1.16513
           50.6        13.9421       -30.0047       -16.0626       0.871381              0        1.26887
           50.8        10.4243       -26.4869       -16.0627       0.651517              0        1.13353
             51        9.81179       -25.8744       -16.0626       0.613237              0        1.02482
           51.2        13.2602        -29.323       -16.0627       0.828765              0        1.34723
           51.4        9.08907       -25.1515       -16.0625       0.568067              0        1.41631
           51.6        10.3136       -26.3761       -16.0625         0.6446              0       0.992544
           51.8        9.48431       -25.5466       -16.0623        0.59277              0        0.98908
             52        9.75212       -25.8143       -16.0622       0.609507              0       0.988434
           52.2        9.84211       -25.9042       -16.0621       0.615132              0        1.38692
           52.4          11.86       -27.9219        -16.062       0.741249              0        1.48753
           52.6        14.8892       -30.9511       -16.0619       0.930577              0        1.46259
           52.8        13.9465       -30.0083       -16.0619       0.871654              0        1.07803
             53        6.52868       -22.5905       -16.0618       0.408043              0        1.21271
           53.2        10.3405       -26.4023       -16.0618       0.646279              0        1.29311
           53.4         11.993       -28.0549       -16.0619       0.749566              0        1.79527
           53.6        6.92243       -22.9844       -16.0619       0.432652              0        1.35533
           53.8        5.69083       -21.7528        -16.062       0.355677              0        1.07022
             54        12.1738       -28.2358        -16.062       0.760862              0        1.02471
           54.2        13.6348       -29.6968       -16.0621       0.852172              0        1.53569
           54.4        14.1289       -30.1909        -16.062       0.883057              0        1.80599
           54.6        13.4716       -29.5335        -16.062       0.841972              0        1.01551
           54.8        10.4477       -26.5096       -16.0619       0.652982              0        1.31706
             55        8.78248       -24.8443       -16.0618       0.548905              0       0.996995
           55.2        12.4011       -28.4629       -16.0618       0.775068              0        1.37906
           55.4        12.5419       -28.6037       -16.0618        0.78387              0        1.10381
           55.6        8.18635       -24.2481       -16.0618       0.511647              0       0.886139
           55.8         11.365       -27.4266       -16.0616       0.710315              0        1.05781
             56        11.8668       -27.9284       -16.0616       0.741674              0         1.3625
           56.2        13.5424       -29.6041       -16.0617       0.846398              0        1.28498
           56.4        9.03021       -25.0918       -16.0615       0.564388              0        1.20383
           56.6        10.6094       -26.6708       -16.0614       0.663085              0        1.38122
           56.8        9.61482       -25.6763       -16.0614       0.600926              0        1.16901
             57        11.4123       -27.4738       -16.0615       0.713269              0         1.1818
           57.2        9.65861       -25.7199       -16.0613       0.603663              0        1.03895
           57.4        11.9037       -27.9651       -16.0614        0.74398              0        1.84422
           57.6        10.7133       -26.7746       -16.0614       0.669578              0        1.49662
           57.8        11.1092       -27.1704       -16.0613       0.694323              0        1.28789
             58        13.2338       -29.2953       -16.0614       0.827115              0        1.35843
           58.2        10.2855        -26.347       -16.0615       0.642844              0        1.33637
           58.4        8.44273       -24.5041       -16.0614       0.527671              0        1.36968
           58.6        10.2015       -26.2628       -16.0613       0.637592              0        1.44483
           58.8        11.2695       -27.3307       -16.0612       0.704343              0         1.4327
             59        7.51019       -23.5713       -16.0611       0.469387              0        1.25345
           59.2        10.4819       -26.5431       -16.0612        0.65512              0          1.177
           59.4        10.6282       -26.6894       -16.0612       0.664261              0        1.21811
           59.6        13.0476       -29.1089       -16.0613       0.815474              0        1.00296
           59.8        10.7339       -26.7952       -16.0613       0.670866              0        1.37996
             60        8.48828       -24.5496       -16.0614       0.530518              0        1.00167
           60.2        13.9185       -28.1973       -14.2788       0.869907              0        1.31086
           60.4         12.109       -26.3879       -14.2789       0.756814              0        1.17952
           60.6        8.56285       -22.8418        -14.279       0.535178              0        1.11184
           60.8        15.9051       -30.1842        -14.279       0.994071              0        1.15814
             61        13.5761       -27.8552       -14.2791       0.848506              0        1.15888
           61.2        10.4743       -24.7532        -14.279       0.654641              0        1.00152
           61.4        11.8341       -26.1131        -14.279       0.739629              0        1.17242
           61.6        8.62626       -22.9053        -14.279       0.539141              0        1.37198
           61.8        13.0078       -27.2867       -14.2789       0.812989              0        1.07078
             62        11.6742       -25.9532        -14.279       0.729639              0        1.40085
           62.2        9.27387       -23.5529        -14.279       0.579617              0        1.02012
           62.4        9.84285        -24.122       -14.2791       0.615178              0        1.19605
           62.6        10.5072       -24.7863       -14.2791       0.656698              0        1.43459
           62.8        10.0531       -24.3322       -14.2791       0.628319              0        1.21225
             63        14.0827       -28.3618       -14.2791       0.880169              0        1.51116
           63.2        8.60998        -22.889       -14.2791       0.538123              0        1.10609
           63.4        8.91516       -23.1943       -14.2791       0.557197              0        1.25288
           63.6        9.03898       -23.3182       -14.2792       0.564936              0        1.37917
           63.8        13.8102       -28.0893       -14.2792       0.863135              0        1.19458
             64        13.9545       -28.2336       -14.2791       0.872158              0        1.15694
           64.2        15.6306       -29.9098       -14.2791       0.976915              0       0.963168
           64.4        14.6399       -28.9192       -14.2793       0.914994              0        1.17126
           64.6        14.2856       -28.5649       -14.2794       0.892848              0        1.41133
           64.8        10.0123       -24.2915       -14.2792       0.625768              0        1.51278
             65        12.4547       -26.7338       -14.2791       0.778417              0        1.17234
           65.2        10.6208       -24.8999       -14.2791       0.663798              0         1.4725
